"precision","recall","fscore","threshold","classifier","species"
0,0,NA,0.06,"Perch","SPSA"
0,0,NA,0.07,"Perch","SPSA"
0,0,NA,0.08,"Perch","SPSA"
0,0,NA,0.09,"Perch","SPSA"
0,0,NA,0.1,"Perch","SPSA"
0,0,NA,0.11,"Perch","SPSA"
0,0,NA,0.12,"Perch","SPSA"
0,0,NA,0.13,"Perch","SPSA"
0,0,NA,0.14,"Perch","SPSA"
0,0,NA,0.15,"Perch","SPSA"
0,0,NA,0.16,"Perch","SPSA"
0,0,NA,0.17,"Perch","SPSA"
0,0,NA,0.18,"Perch","SPSA"
0,0,NA,0.19,"Perch","SPSA"
0,0,NA,0.2,"Perch","SPSA"
0,0,NA,0.21,"Perch","SPSA"
0,0,NA,0.22,"Perch","SPSA"
0,0,NA,0.23,"Perch","SPSA"
0,0,NA,0.24,"Perch","SPSA"
0,0,NA,0.25,"Perch","SPSA"
0,0,NA,0.26,"Perch","SPSA"
0,0,NA,0.27,"Perch","SPSA"
0,0,NA,0.28,"Perch","SPSA"
0,0,NA,0.29,"Perch","SPSA"
0,0,NA,0.3,"Perch","SPSA"
0,0,NA,0.31,"Perch","SPSA"
0,0,NA,0.32,"Perch","SPSA"
0,0,NA,0.33,"Perch","SPSA"
0,0,NA,0.34,"Perch","SPSA"
0,0,NA,0.35,"Perch","SPSA"
0,0,NA,0.36,"Perch","SPSA"
0,0,NA,0.37,"Perch","SPSA"
0,0,NA,0.38,"Perch","SPSA"
0,0,NA,0.39,"Perch","SPSA"
0,0,NA,0.4,"Perch","SPSA"
0,0,NA,0.41,"Perch","SPSA"
0,0,NA,0.42,"Perch","SPSA"
0,0,NA,0.43,"Perch","SPSA"
0,0,NA,0.44,"Perch","SPSA"
0,0,NA,0.45,"Perch","SPSA"
0,0,NA,0.46,"Perch","SPSA"
0,0,NA,0.47,"Perch","SPSA"
0,0,NA,0.48,"Perch","SPSA"
0,0,NA,0.49,"Perch","SPSA"
0,0,NA,0.5,"Perch","SPSA"
0,0,NA,0.51,"Perch","SPSA"
0,0,NA,0.52,"Perch","SPSA"
0,0,NA,0.53,"Perch","SPSA"
0,0,NA,0.54,"Perch","SPSA"
0,0,NA,0.55,"Perch","SPSA"
0,0,NA,0.56,"Perch","SPSA"
0,0,NA,0.57,"Perch","SPSA"
0,0,NA,0.58,"Perch","SPSA"
0,0,NA,0.59,"Perch","SPSA"
0,0,NA,0.6,"Perch","SPSA"
0,0,NA,0.61,"Perch","SPSA"
0,0,NA,0.62,"Perch","SPSA"
0,0,NA,0.63,"Perch","SPSA"
0,0,NA,0.64,"Perch","SPSA"
0,0,NA,0.65,"Perch","SPSA"
0,0,NA,0.66,"Perch","SPSA"
0,0,NA,0.67,"Perch","SPSA"
0,0,NA,0.68,"Perch","SPSA"
0,0,NA,0.69,"Perch","SPSA"
0,0,NA,0.7,"Perch","SPSA"
0,0,NA,0.71,"Perch","SPSA"
0,0,NA,0.72,"Perch","SPSA"
0,0,NA,0.73,"Perch","SPSA"
0,0,NA,0.74,"Perch","SPSA"
0,0,NA,0.75,"Perch","SPSA"
0,0,NA,0.76,"Perch","SPSA"
0,0,NA,0.77,"Perch","SPSA"
0,0,NA,0.78,"Perch","SPSA"
0,0,NA,0.79,"Perch","SPSA"
0,0,NA,0.8,"Perch","SPSA"
0,0,NA,0.81,"Perch","SPSA"
0,0,NA,0.82,"Perch","SPSA"
0,0,NA,0.83,"Perch","SPSA"
0,0,NA,0.84,"Perch","SPSA"
0,0,NA,0.85,"Perch","SPSA"
0,0,NA,0.86,"Perch","SPSA"
0,0,NA,0.87,"Perch","SPSA"
0,0,NA,0.88,"Perch","SPSA"
0,0,NA,0.89,"Perch","SPSA"
0,0,NA,0.9,"Perch","SPSA"
0,0,NA,0.91,"Perch","SPSA"
0,0,NA,0.92,"Perch","SPSA"
0,0,NA,0.93,"Perch","SPSA"
0,0,NA,0.94,"Perch","SPSA"
0,0,NA,0.95,"Perch","SPSA"
0,0,NA,0.96,"Perch","SPSA"
0,0,NA,0.97,"Perch","SPSA"
0,0,NA,0.98,"Perch","SPSA"
0,0,NA,0.99,"Perch","SPSA"
0.0444444444444444,1,0.0851063829787234,0.01,"HawkEars","SPTO"
0.0446927374301676,1,0.0855614973262032,0.02,"HawkEars","SPTO"
0.0406976744186047,0.875,0.0777777777777778,0.03,"HawkEars","SPTO"
0.0382165605095541,0.75,0.0727272727272727,0.04,"HawkEars","SPTO"
0.041958041958042,0.75,0.0794701986754967,0.05,"HawkEars","SPTO"
0.0461538461538462,0.75,0.0869565217391304,0.06,"HawkEars","SPTO"
0.0476190476190476,0.75,0.0895522388059701,0.07,"HawkEars","SPTO"
0.0517241379310345,0.75,0.0967741935483871,0.08,"HawkEars","SPTO"
0.0566037735849057,0.75,0.105263157894737,0.09,"HawkEars","SPTO"
0.0606060606060606,0.75,0.11214953271028,0.1,"HawkEars","SPTO"
0.0652173913043478,0.75,0.12,0.11,"HawkEars","SPTO"
0.0666666666666667,0.75,0.122448979591837,0.12,"HawkEars","SPTO"
0.072289156626506,0.75,0.131868131868132,0.13,"HawkEars","SPTO"
0.075,0.75,0.136363636363636,0.14,"HawkEars","SPTO"
0.08,0.75,0.144578313253012,0.15,"HawkEars","SPTO"
0.0833333333333333,0.75,0.15,0.16,"HawkEars","SPTO"
0.0909090909090909,0.75,0.162162162162162,0.17,"HawkEars","SPTO"
0.0967741935483871,0.75,0.171428571428571,0.18,"HawkEars","SPTO"
0.101694915254237,0.75,0.17910447761194,0.19,"HawkEars","SPTO"
0.109090909090909,0.75,0.19047619047619,0.2,"HawkEars","SPTO"
0.12,0.75,0.206896551724138,0.21,"HawkEars","SPTO"
0.127659574468085,0.75,0.218181818181818,0.22,"HawkEars","SPTO"
0.136363636363636,0.75,0.230769230769231,0.23,"HawkEars","SPTO"
0.13953488372093,0.75,0.235294117647059,0.24,"HawkEars","SPTO"
0.157894736842105,0.75,0.260869565217391,0.25,"HawkEars","SPTO"
0.162162162162162,0.75,0.266666666666667,0.26,"HawkEars","SPTO"
0.171428571428571,0.75,0.27906976744186,0.27,"HawkEars","SPTO"
0.1875,0.75,0.3,0.28,"HawkEars","SPTO"
0.193548387096774,0.75,0.307692307692308,0.29,"HawkEars","SPTO"
0.222222222222222,0.75,0.342857142857143,0.3,"HawkEars","SPTO"
0.230769230769231,0.75,0.352941176470588,0.31,"HawkEars","SPTO"
0.25,0.75,0.375,0.32,"HawkEars","SPTO"
0.260869565217391,0.75,0.387096774193548,0.33,"HawkEars","SPTO"
0.3,0.75,0.428571428571428,0.34,"HawkEars","SPTO"
0.315789473684211,0.75,0.444444444444444,0.35,"HawkEars","SPTO"
0.333333333333333,0.75,0.461538461538462,0.36,"HawkEars","SPTO"
0.333333333333333,0.75,0.461538461538462,0.37,"HawkEars","SPTO"
0.333333333333333,0.75,0.461538461538462,0.38,"HawkEars","SPTO"
0.333333333333333,0.75,0.461538461538462,0.39,"HawkEars","SPTO"
0.375,0.75,0.5,0.4,"HawkEars","SPTO"
0.4,0.75,0.521739130434783,0.41,"HawkEars","SPTO"
0.4,0.75,0.521739130434783,0.42,"HawkEars","SPTO"
0.428571428571429,0.75,0.545454545454545,0.43,"HawkEars","SPTO"
0.461538461538462,0.75,0.571428571428571,0.44,"HawkEars","SPTO"
0.461538461538462,0.75,0.571428571428571,0.45,"HawkEars","SPTO"
0.461538461538462,0.75,0.571428571428571,0.46,"HawkEars","SPTO"
0.461538461538462,0.75,0.571428571428571,0.47,"HawkEars","SPTO"
0.461538461538462,0.75,0.571428571428571,0.48,"HawkEars","SPTO"
0.461538461538462,0.75,0.571428571428571,0.49,"HawkEars","SPTO"
0.461538461538462,0.75,0.571428571428571,0.5,"HawkEars","SPTO"
0.5,0.75,0.6,0.51,"HawkEars","SPTO"
0.5,0.75,0.6,0.52,"HawkEars","SPTO"
0.5,0.75,0.6,0.53,"HawkEars","SPTO"
0.5,0.75,0.6,0.54,"HawkEars","SPTO"
0.545454545454545,0.75,0.631578947368421,0.55,"HawkEars","SPTO"
0.545454545454545,0.75,0.631578947368421,0.56,"HawkEars","SPTO"
0.6,0.75,0.666666666666667,0.57,"HawkEars","SPTO"
0.6,0.75,0.666666666666667,0.58,"HawkEars","SPTO"
0.625,0.625,0.625,0.59,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.6,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.61,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.62,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.63,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.64,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.65,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.66,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.67,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.68,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.69,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.7,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.71,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.72,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.73,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.74,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.75,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.76,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.77,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.78,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.79,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.8,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.81,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.82,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.83,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.84,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.85,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.86,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.87,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.88,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.89,"HawkEars","SPTO"
0.833333333333333,0.625,0.714285714285714,0.9,"HawkEars","SPTO"
0.8,0.5,0.615384615384615,0.91,"HawkEars","SPTO"
0.75,0.375,0.5,0.92,"HawkEars","SPTO"
1,0.125,0.222222222222222,0.93,"HawkEars","SPTO"
1,0.125,0.222222222222222,0.94,"HawkEars","SPTO"
1,0.125,0.222222222222222,0.95,"HawkEars","SPTO"
NA,0,NA,0.96,"HawkEars","SPTO"
NA,0,NA,0.97,"HawkEars","SPTO"
NA,0,NA,0.98,"HawkEars","SPTO"
NA,0,NA,0.99,"HawkEars","SPTO"
0.072289156626506,0.75,0.131868131868132,0.01,"BirdNET","SPTO"
0.176470588235294,0.75,0.285714285714286,0.02,"BirdNET","SPTO"
0.315789473684211,0.75,0.444444444444444,0.03,"BirdNET","SPTO"
0.375,0.75,0.5,0.04,"BirdNET","SPTO"
0.384615384615385,0.625,0.476190476190476,0.05,"BirdNET","SPTO"
0.363636363636364,0.5,0.421052631578947,0.06,"BirdNET","SPTO"
0.333333333333333,0.375,0.352941176470588,0.07,"BirdNET","SPTO"
0.333333333333333,0.375,0.352941176470588,0.08,"BirdNET","SPTO"
0.2,0.125,0.153846153846154,0.09,"BirdNET","SPTO"
0.2,0.125,0.153846153846154,0.1,"BirdNET","SPTO"
0.2,0.125,0.153846153846154,0.11,"BirdNET","SPTO"
0.25,0.125,0.166666666666667,0.12,"BirdNET","SPTO"
0.5,0.125,0.2,0.13,"BirdNET","SPTO"
0.5,0.125,0.2,0.14,"BirdNET","SPTO"
0.5,0.125,0.2,0.15,"BirdNET","SPTO"
0.5,0.125,0.2,0.16,"BirdNET","SPTO"
0.5,0.125,0.2,0.17,"BirdNET","SPTO"
0.5,0.125,0.2,0.18,"BirdNET","SPTO"
0.5,0.125,0.2,0.19,"BirdNET","SPTO"
0.5,0.125,0.2,0.2,"BirdNET","SPTO"
0.5,0.125,0.2,0.21,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.22,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.23,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.24,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.25,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.26,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.27,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.28,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.29,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.3,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.31,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.32,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.33,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.34,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.35,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.36,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.37,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.38,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.39,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.4,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.41,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.42,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.43,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.44,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.45,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.46,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.47,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.48,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.49,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.5,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.51,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.52,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.53,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.54,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.55,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.56,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.57,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.58,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.59,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.6,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.61,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.62,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.63,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.64,"BirdNET","SPTO"
1,0.125,0.222222222222222,0.65,"BirdNET","SPTO"
NA,0,NA,0.66,"BirdNET","SPTO"
NA,0,NA,0.67,"BirdNET","SPTO"
NA,0,NA,0.68,"BirdNET","SPTO"
NA,0,NA,0.69,"BirdNET","SPTO"
NA,0,NA,0.7,"BirdNET","SPTO"
NA,0,NA,0.71,"BirdNET","SPTO"
NA,0,NA,0.72,"BirdNET","SPTO"
NA,0,NA,0.73,"BirdNET","SPTO"
NA,0,NA,0.74,"BirdNET","SPTO"
NA,0,NA,0.75,"BirdNET","SPTO"
NA,0,NA,0.76,"BirdNET","SPTO"
NA,0,NA,0.77,"BirdNET","SPTO"
NA,0,NA,0.78,"BirdNET","SPTO"
NA,0,NA,0.79,"BirdNET","SPTO"
NA,0,NA,0.8,"BirdNET","SPTO"
NA,0,NA,0.81,"BirdNET","SPTO"
NA,0,NA,0.82,"BirdNET","SPTO"
NA,0,NA,0.83,"BirdNET","SPTO"
NA,0,NA,0.84,"BirdNET","SPTO"
NA,0,NA,0.85,"BirdNET","SPTO"
NA,0,NA,0.86,"BirdNET","SPTO"
NA,0,NA,0.87,"BirdNET","SPTO"
NA,0,NA,0.88,"BirdNET","SPTO"
NA,0,NA,0.89,"BirdNET","SPTO"
NA,0,NA,0.9,"BirdNET","SPTO"
NA,0,NA,0.91,"BirdNET","SPTO"
NA,0,NA,0.92,"BirdNET","SPTO"
NA,0,NA,0.93,"BirdNET","SPTO"
NA,0,NA,0.94,"BirdNET","SPTO"
NA,0,NA,0.95,"BirdNET","SPTO"
NA,0,NA,0.96,"BirdNET","SPTO"
NA,0,NA,0.97,"BirdNET","SPTO"
NA,0,NA,0.98,"BirdNET","SPTO"
NA,0,NA,0.99,"BirdNET","SPTO"
0.055045871559633,0.75,0.102564102564103,0.01,"Perch","SPTO"
0.111111111111111,0.75,0.193548387096774,0.02,"Perch","SPTO"
0.142857142857143,0.5,0.222222222222222,0.03,"Perch","SPTO"
0.15,0.375,0.214285714285714,0.04,"Perch","SPTO"
0.166666666666667,0.375,0.230769230769231,0.05,"Perch","SPTO"
0.2,0.375,0.260869565217391,0.06,"Perch","SPTO"
0.2,0.375,0.260869565217391,0.07,"Perch","SPTO"
0.214285714285714,0.375,0.272727272727273,0.08,"Perch","SPTO"
0.230769230769231,0.375,0.285714285714286,0.09,"Perch","SPTO"
0.25,0.375,0.3,0.1,"Perch","SPTO"
0.3,0.375,0.333333333333333,0.11,"Perch","SPTO"
0.3,0.375,0.333333333333333,0.12,"Perch","SPTO"
0.333333333333333,0.375,0.352941176470588,0.13,"Perch","SPTO"
0.333333333333333,0.375,0.352941176470588,0.14,"Perch","SPTO"
0.428571428571429,0.375,0.4,0.15,"Perch","SPTO"
0.428571428571429,0.375,0.4,0.16,"Perch","SPTO"
0.428571428571429,0.375,0.4,0.17,"Perch","SPTO"
0.428571428571429,0.375,0.4,0.18,"Perch","SPTO"
0.428571428571429,0.375,0.4,0.19,"Perch","SPTO"
0.428571428571429,0.375,0.4,0.2,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.21,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.22,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.23,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.24,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.25,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.26,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.27,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.28,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.29,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.3,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.31,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.32,"Perch","SPTO"
0.6,0.375,0.461538461538462,0.33,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.34,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.35,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.36,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.37,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.38,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.39,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.4,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.41,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.42,"Perch","SPTO"
0.5,0.25,0.333333333333333,0.43,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.44,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.45,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.46,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.47,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.48,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.49,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.5,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.51,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.52,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.53,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.54,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.55,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.56,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.57,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.58,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.59,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.6,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.61,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.62,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.63,"Perch","SPTO"
0.666666666666667,0.25,0.363636363636364,0.64,"Perch","SPTO"
1,0.25,0.4,0.65,"Perch","SPTO"
1,0.25,0.4,0.66,"Perch","SPTO"
1,0.25,0.4,0.67,"Perch","SPTO"
1,0.25,0.4,0.68,"Perch","SPTO"
1,0.25,0.4,0.69,"Perch","SPTO"
1,0.25,0.4,0.7,"Perch","SPTO"
1,0.25,0.4,0.71,"Perch","SPTO"
1,0.25,0.4,0.72,"Perch","SPTO"
1,0.25,0.4,0.73,"Perch","SPTO"
1,0.25,0.4,0.74,"Perch","SPTO"
1,0.25,0.4,0.75,"Perch","SPTO"
1,0.25,0.4,0.76,"Perch","SPTO"
1,0.25,0.4,0.77,"Perch","SPTO"
1,0.25,0.4,0.78,"Perch","SPTO"
1,0.25,0.4,0.79,"Perch","SPTO"
1,0.25,0.4,0.8,"Perch","SPTO"
1,0.25,0.4,0.81,"Perch","SPTO"
1,0.25,0.4,0.82,"Perch","SPTO"
1,0.25,0.4,0.83,"Perch","SPTO"
1,0.25,0.4,0.84,"Perch","SPTO"
1,0.25,0.4,0.85,"Perch","SPTO"
1,0.25,0.4,0.86,"Perch","SPTO"
1,0.25,0.4,0.87,"Perch","SPTO"
1,0.25,0.4,0.88,"Perch","SPTO"
1,0.25,0.4,0.89,"Perch","SPTO"
1,0.25,0.4,0.9,"Perch","SPTO"
1,0.25,0.4,0.91,"Perch","SPTO"
1,0.25,0.4,0.92,"Perch","SPTO"
1,0.25,0.4,0.93,"Perch","SPTO"
1,0.25,0.4,0.94,"Perch","SPTO"
1,0.25,0.4,0.95,"Perch","SPTO"
1,0.25,0.4,0.96,"Perch","SPTO"
1,0.25,0.4,0.97,"Perch","SPTO"
1,0.25,0.4,0.98,"Perch","SPTO"
1,0.25,0.4,0.99,"Perch","SPTO"
0,NA,NA,0.01,"HawkEars","SSHA"
0,NA,NA,0.02,"HawkEars","SSHA"
0,NA,NA,0.03,"HawkEars","SSHA"
0,NA,NA,0.04,"HawkEars","SSHA"
0,NA,NA,0.05,"HawkEars","SSHA"
0,NA,NA,0.06,"HawkEars","SSHA"
0,NA,NA,0.07,"HawkEars","SSHA"
0,NA,NA,0.08,"HawkEars","SSHA"
0,NA,NA,0.09,"HawkEars","SSHA"
0,NA,NA,0.1,"HawkEars","SSHA"
0,NA,NA,0.11,"HawkEars","SSHA"
0,NA,NA,0.12,"HawkEars","SSHA"
0,NA,NA,0.13,"HawkEars","SSHA"
0,NA,NA,0.14,"HawkEars","SSHA"
0,NA,NA,0.15,"HawkEars","SSHA"
0,NA,NA,0.16,"HawkEars","SSHA"
0,NA,NA,0.17,"HawkEars","SSHA"
0,NA,NA,0.18,"HawkEars","SSHA"
0,NA,NA,0.19,"HawkEars","SSHA"
0,NA,NA,0.2,"HawkEars","SSHA"
0,NA,NA,0.21,"HawkEars","SSHA"
0,NA,NA,0.22,"HawkEars","SSHA"
0,NA,NA,0.23,"HawkEars","SSHA"
0,NA,NA,0.24,"HawkEars","SSHA"
0,NA,NA,0.25,"HawkEars","SSHA"
0,NA,NA,0.26,"HawkEars","SSHA"
0,NA,NA,0.27,"HawkEars","SSHA"
0,NA,NA,0.28,"HawkEars","SSHA"
0,NA,NA,0.29,"HawkEars","SSHA"
0,NA,NA,0.3,"HawkEars","SSHA"
0,NA,NA,0.31,"HawkEars","SSHA"
0,NA,NA,0.32,"HawkEars","SSHA"
0,NA,NA,0.33,"HawkEars","SSHA"
0,NA,NA,0.34,"HawkEars","SSHA"
0,NA,NA,0.35,"HawkEars","SSHA"
0,NA,NA,0.36,"HawkEars","SSHA"
0,NA,NA,0.37,"HawkEars","SSHA"
0,NA,NA,0.38,"HawkEars","SSHA"
0,NA,NA,0.39,"HawkEars","SSHA"
0,NA,NA,0.4,"HawkEars","SSHA"
0,NA,NA,0.41,"HawkEars","SSHA"
0,NA,NA,0.42,"HawkEars","SSHA"
0,NA,NA,0.43,"HawkEars","SSHA"
0,NA,NA,0.44,"HawkEars","SSHA"
0,NA,NA,0.45,"HawkEars","SSHA"
0,NA,NA,0.46,"HawkEars","SSHA"
0,NA,NA,0.47,"HawkEars","SSHA"
0,NA,NA,0.48,"HawkEars","SSHA"
0,NA,NA,0.49,"HawkEars","SSHA"
0,NA,NA,0.5,"HawkEars","SSHA"
0,NA,NA,0.51,"HawkEars","SSHA"
0,NA,NA,0.52,"HawkEars","SSHA"
0,NA,NA,0.53,"HawkEars","SSHA"
0,NA,NA,0.54,"HawkEars","SSHA"
0,NA,NA,0.55,"HawkEars","SSHA"
0,NA,NA,0.56,"HawkEars","SSHA"
0,NA,NA,0.57,"HawkEars","SSHA"
0,NA,NA,0.58,"HawkEars","SSHA"
0,NA,NA,0.59,"HawkEars","SSHA"
0,NA,NA,0.6,"HawkEars","SSHA"
0,NA,NA,0.61,"HawkEars","SSHA"
0,NA,NA,0.62,"HawkEars","SSHA"
0,NA,NA,0.63,"HawkEars","SSHA"
0,NA,NA,0.64,"HawkEars","SSHA"
0,NA,NA,0.65,"HawkEars","SSHA"
0,NA,NA,0.66,"HawkEars","SSHA"
0,NA,NA,0.67,"HawkEars","SSHA"
0,NA,NA,0.68,"HawkEars","SSHA"
0,NA,NA,0.69,"HawkEars","SSHA"
0,NA,NA,0.7,"HawkEars","SSHA"
0,NA,NA,0.71,"HawkEars","SSHA"
0,NA,NA,0.72,"HawkEars","SSHA"
0,NA,NA,0.73,"HawkEars","SSHA"
0,NA,NA,0.74,"HawkEars","SSHA"
0,NA,NA,0.75,"HawkEars","SSHA"
NA,NA,NA,0.76,"HawkEars","SSHA"
NA,NA,NA,0.77,"HawkEars","SSHA"
NA,NA,NA,0.78,"HawkEars","SSHA"
NA,NA,NA,0.79,"HawkEars","SSHA"
NA,NA,NA,0.8,"HawkEars","SSHA"
NA,NA,NA,0.81,"HawkEars","SSHA"
NA,NA,NA,0.82,"HawkEars","SSHA"
NA,NA,NA,0.83,"HawkEars","SSHA"
NA,NA,NA,0.84,"HawkEars","SSHA"
NA,NA,NA,0.85,"HawkEars","SSHA"
NA,NA,NA,0.86,"HawkEars","SSHA"
NA,NA,NA,0.87,"HawkEars","SSHA"
NA,NA,NA,0.88,"HawkEars","SSHA"
NA,NA,NA,0.89,"HawkEars","SSHA"
NA,NA,NA,0.9,"HawkEars","SSHA"
NA,NA,NA,0.91,"HawkEars","SSHA"
NA,NA,NA,0.92,"HawkEars","SSHA"
NA,NA,NA,0.93,"HawkEars","SSHA"
NA,NA,NA,0.94,"HawkEars","SSHA"
NA,NA,NA,0.95,"HawkEars","SSHA"
NA,NA,NA,0.96,"HawkEars","SSHA"
NA,NA,NA,0.97,"HawkEars","SSHA"
NA,NA,NA,0.98,"HawkEars","SSHA"
NA,NA,NA,0.99,"HawkEars","SSHA"
0,NA,NA,0.01,"BirdNET","SSHA"
